chrom,start,end,strand,name
Chr1,1211605,1225290,-,KH.C1.1000.v1.A.SL1-1
Chr1,1226083,1234911,-,KH.C1.666.v2.A.SL2-1
Chr1,1237096,1239525,-,KH.C1.588.v1.A.SL1-1
Chr1,1248995,1258975,+,KH.C1.922.v1.A.ND1-1
Chr1,1256521,1256736,-,KH.C1.193.v1.A.ND1-1
Chr1,1262199,1272698,-,KH.C1.10.v3.A.ND1-1
Chr1,1262199,1271330,-,KH.C1.10.v1.A.SL3-1
Chr1,1262199,1269375,-,KH.C1.10.v2.A.SL2-1
Chr1,1290887,1306177,-,KH.C1.487.v1.A.nonSL3-1
Chr1,1290887,1306161,-,KH.C1.487.v1.A.nonSL1-1
Chr1,1290887,1306153,-,KH.C1.487.v1.A.nonSL4-1
Chr1,1290887,1306139,-,KH.C1.487.v1.A.nonSL2-1
Chr1,1309643,1326030,-,KH.C1.927.v3.A.SL4-3
Chr1,1309643,1313628,-,KH.C1.927.v4.A.SL3-3
Chr1,1314135,1316298,-,KH.C1.376.v1.A.ND1-1
Chr1,1314135,1316282,-,KH.C1.376.v1.A.nonSL3-1
Chr1,1314135,1316279,-,KH.C1.376.v1.A.nonSL2-1
Chr1,1328126,1330556,-,KH.C1.912.v1.A.SL1-1
Chr1,1331017,1336807,+,KH.C1.539.v1.A.SL1-1
Chr1,1331017,1336807,+,KH.C1.539.v2.A.SL1-1
Chr1,1331017,1336807,+,KH.C1.539.v3.A.SL1-1
Chr1,1331072,1336807,+,KH.C1.539.v1.A.nonSL3-1
Chr1,1331072,1336807,+,KH.C1.539.v2.A.nonSL3-1
Chr1,1331072,1336807,+,KH.C1.539.v3.A.nonSL3-1
Chr1,1331082,1336807,+,KH.C1.539.v1.A.nonSL2-1
Chr1,1331082,1336807,+,KH.C1.539.v2.A.nonSL2-1
Chr1,1331082,1336807,+,KH.C1.539.v3.A.nonSL2-1
Chr1,1331084,1336807,+,KH.C1.539.v1.A.nonSL6-1
Chr1,1331084,1336807,+,KH.C1.539.v2.A.nonSL6-1
Chr1,1331084,1336807,+,KH.C1.539.v3.A.nonSL6-1
Chr1,1331086,1336807,+,KH.C1.539.v1.A.nonSL8-1
Chr1,1331086,1336807,+,KH.C1.539.v2.A.nonSL8-1
Chr1,1331086,1336807,+,KH.C1.539.v3.A.nonSL8-1
Chr1,1331087,1336807,+,KH.C1.539.v1.A.nonSL9-1
Chr1,1331087,1336807,+,KH.C1.539.v2.A.nonSL9-1
Chr1,1331087,1336807,+,KH.C1.539.v3.A.nonSL9-1
Chr1,1331098,1336807,+,KH.C1.539.v1.A.nonSL5-1
Chr1,1331098,1336807,+,KH.C1.539.v2.A.nonSL5-1
Chr1,1331098,1336807,+,KH.C1.539.v3.A.nonSL5-1
Chr1,1331105,1336807,+,KH.C1.539.v1.A.nonSL7-1
Chr1,1331105,1336807,+,KH.C1.539.v2.A.nonSL7-1
Chr1,1331105,1336807,+,KH.C1.539.v3.A.nonSL7-1
Chr1,1331109,1336807,+,KH.C1.539.v1.A.nonSL4-1
Chr1,1331109,1336807,+,KH.C1.539.v2.A.nonSL4-1
Chr1,1331109,1336807,+,KH.C1.539.v3.A.nonSL4-1
Chr1,1338266,1342250,+,KH.C1.584.v1.A.nonSL4-1
Chr1,1338268,1342250,+,KH.C1.584.v1.A.SL2-1
Chr1,1338269,1342250,+,KH.C1.584.v1.A.nonSL3-1
Chr1,1338275,1342250,+,KH.C1.584.v1.A.SL5-1
Chr1,1338298,1342250,+,KH.C1.584.v1.A.SL6-1
Chr1,1338316,1342250,+,KH.C1.584.v1.A.SL1-1
Chr1,1341351,1342954,-,KH.C1.352.v1.A.SL1-1
Chr1,1343524,1344961,+,KH.C1.245.v1.A.SL1-1
Chr1,1343553,1344961,+,KH.C1.245.v1.A.SL2-1
Chr1,1344976,1346553,-,KH.C1.96.v1.A.nonSL12-1
Chr1,1344976,1346552,-,KH.C1.96.v1.A.nonSL15-1
Chr1,1344976,1346551,-,KH.C1.96.v1.A.nonSL14-1
Chr1,1344976,1346550,-,KH.C1.96.v1.A.nonSL26-1
Chr1,1344976,1346546,-,KH.C1.96.v1.A.nonSL20-1
Chr1,1344976,1346545,-,KH.C1.96.v1.A.nonSL22-1
Chr1,1344976,1346543,-,KH.C1.96.v1.A.nonSL25-1
Chr1,1344976,1346541,-,KH.C1.96.v1.A.nonSL19-1
Chr1,1344976,1346537,-,KH.C1.96.v1.A.nonSL10-1
Chr1,1344976,1346534,-,KH.C1.96.v1.A.nonSL18-1
Chr1,1344976,1346531,-,KH.C1.96.v1.A.nonSL8-1
Chr1,1344976,1346529,-,KH.C1.96.v1.A.nonSL7-1
Chr1,1344976,1346526,-,KH.C1.96.v1.A.nonSL4-1
Chr1,1344976,1346523,-,KH.C1.96.v1.A.nonSL6-1
Chr1,1344976,1346521,-,KH.C1.96.v1.A.nonSL11-1
Chr1,1344976,1346520,-,KH.C1.96.v1.A.nonSL16-1
Chr1,1344976,1346519,-,KH.C1.96.v1.A.nonSL17-1
Chr1,1344976,1346514,-,KH.C1.96.v1.A.nonSL24-1
Chr1,1344976,1346511,-,KH.C1.96.v1.A.nonSL9-1
Chr1,1344976,1346510,-,KH.C1.96.v1.A.nonSL23-1
Chr1,1344976,1346500,-,KH.C1.96.v1.A.nonSL2-1
Chr1,1344976,1346308,-,KH.C1.96.v2.A.ND5-1
Chr1,1344976,1346092,-,KH.C1.96.v2.A.SL1-1
Chr1,1344976,1346087,-,KH.C1.96.v2.A.SL13-1
Chr1,1344976,1345769,-,KH.C1.96.v4.A.SL21-1
Chr1,1347220,1353640,-,KH.C1.359.v1.A.SL1-1
Chr1,1347220,1353581,-,KH.C1.359.v1.A.nonSL5-1
Chr1,1347220,1353534,-,KH.C1.359.v1.A.nonSL4-1
Chr1,1347220,1353526,-,KH.C1.359.v1.A.nonSL2-1
Chr1,1347220,1353491,-,KH.C1.359.v1.A.SL3-1
Chr1,1354176,1357166,+,KH.C1.596.v1.A.nonSL2-1
Chr1,1354184,1357166,+,KH.C1.596.v1.A.nonSL7-1
Chr1,1354186,1357166,+,KH.C1.596.v1.A.nonSL5-1
Chr1,1354188,1357166,+,KH.C1.596.v1.A.nonSL6-1
Chr1,1354202,1357166,+,KH.C1.596.v1.A.SL1-1
Chr1,1354331,1357166,+,KH.C1.596.v1.A.nonSL3-1
Chr1,1356942,1357166,+,KH.C1.596.v2.A.SL4-1
Chr1,1357444,1361339,+,KH.C1.866.v1.A.ND1-1
Chr1,1361330,1363697,+,KH.C1.858.v1.A.nonSL7-1
Chr1,1361331,1363697,+,KH.C1.858.v1.A.nonSL14-1
Chr1,1361333,1363697,+,KH.C1.858.v1.A.nonSL19-1
Chr1,1361335,1363697,+,KH.C1.858.v1.A.nonSL21-1
Chr1,1361337,1363697,+,KH.C1.858.v1.A.nonSL4-1
Chr1,1361338,1363697,+,KH.C1.858.v1.A.nonSL5-1
Chr1,1361340,1363697,+,KH.C1.858.v1.A.SL1-1
Chr1,1361346,1363697,+,KH.C1.858.v1.A.SL22-1
Chr1,1361350,1363697,+,KH.C1.858.v1.A.nonSL11-1
Chr1,1361354,1363697,+,KH.C1.858.v1.A.nonSL2-1
Chr1,1361356,1363697,+,KH.C1.858.v1.A.nonSL13-1
Chr1,1361362,1363697,+,KH.C1.858.v1.A.nonSL15-1
Chr1,1361367,1363697,+,KH.C1.858.v1.A.nonSL10-1
Chr1,1361376,1363697,+,KH.C1.858.v1.A.nonSL12-1
Chr1,1361381,1363697,+,KH.C1.858.v1.A.nonSL3-1
Chr1,1361384,1363697,+,KH.C1.858.v1.A.nonSL6-1
Chr1,1361385,1363697,+,KH.C1.858.v1.A.nonSL18-1
Chr1,1361390,1363697,+,KH.C1.858.v1.A.nonSL20-1
Chr1,1361396,1363697,+,KH.C1.858.v1.A.nonSL8-1
Chr1,1361415,1363697,+,KH.C1.858.v1.A.nonSL16-1
Chr1,1362442,1363697,+,KH.C1.858.v2.A.SL17-1
Chr1,1362590,1363697,+,KH.C1.858.v2.A.SL9-1
Chr1,1363089,1365397,-,KH.C1.234.v1.A.nonSL2-1
Chr1,1363089,1365360,-,KH.C1.234.v1.A.SL1-1
Chr1,1365520,1368179,+,KH.C1.1155.v1.A.nonSL4-1
Chr1,1365520,1368179,+,KH.C1.1155.v2.A.nonSL4-1
Chr1,1365526,1368179,+,KH.C1.1155.v1.A.nonSL5-1
Chr1,1365526,1368179,+,KH.C1.1155.v2.A.nonSL5-1
Chr1,1365559,1368179,+,KH.C1.1155.v1.A.nonSL2-1
Chr1,1365559,1368179,+,KH.C1.1155.v2.A.nonSL2-1
Chr1,1365569,1368179,+,KH.C1.1155.v1.A.nonSL10-1
Chr1,1365569,1368179,+,KH.C1.1155.v2.A.nonSL10-1
Chr1,1365571,1368179,+,KH.C1.1155.v1.A.nonSL11-1
Chr1,1365571,1368179,+,KH.C1.1155.v2.A.nonSL11-1
Chr1,1365575,1368179,+,KH.C1.1155.v1.A.nonSL3-1
Chr1,1365575,1368179,+,KH.C1.1155.v2.A.nonSL3-1
Chr1,1365579,1368179,+,KH.C1.1155.v1.A.nonSL9-1
Chr1,1365579,1368179,+,KH.C1.1155.v2.A.nonSL9-1
Chr1,1365582,1368179,+,KH.C1.1155.v1.A.nonSL6-1
Chr1,1365582,1368179,+,KH.C1.1155.v2.A.nonSL6-1
Chr1,1365841,1368179,+,KH.C1.1155.v3.A.SL8-1
Chr1,1365841,1368179,+,KH.C1.1155.v4.A.SL8-1
Chr1,1365859,1368179,+,KH.C1.1155.v3.A.SL7-1
Chr1,1365859,1368179,+,KH.C1.1155.v4.A.SL7-1
Chr1,1368260,1378642,-,KH.C1.240.v1.A.nonSL5-1
Chr1,1368260,1378615,-,KH.C1.240.v1.A.SL2-1
Chr1,1368260,1378612,-,KH.C1.240.v1.A.SL4-1
Chr1,1368260,1378544,-,KH.C1.240.v1.A.SL3-1
Chr1,1368260,1371501,-,KH.C1.240.v2.A.SL1-1
Chr1,1380710,1390329,+,KH.C1.177.v1.A.nonSL4-1
Chr1,1380809,1390329,+,KH.C1.177.v1.A.SL3-1
Chr1,1381044,1390329,+,KH.C1.177.v2.A.ND1-1
Chr1,1392368,1402495,+,KH.C1.326.v1.A.SL1-1
Chr1,1401144,1401789,-,KH.C1.383.v1.A.ND1-1
Chr1,1405465,1408341,-,KH.C1.566.v1.A.SL2-1
Chr1,1411764,1430608,+,KH.C1.404.v1.A.SL2-1
Chr1,1411785,1430608,+,KH.C1.404.v1.A.SL3-1
Chr1,1411798,1430608,+,KH.C1.404.v1.A.SL1-1
Chr1,1431556,1462378,+,KH.C1.1083.v1.A.SL1-1
Chr1,1463336,1472796,+,KH.C1.1295.v1.A.SL2-1
Chr1,1472797,1481016,-,KH.C1.1067.v1.A.SL1-1
Chr1,1482335,1487605,-,KH.C1.405.v1.A.ND1-1
Chr1,1488227,1496459,-,KH.C1.577.v1.A.SL1-1
Chr1,1488227,1496447,-,KH.C1.577.v1.A.SL2-1
Chr1,1496821,1499074,-,KH.C1.842.v2.A.SL2-1
Chr1,1499075,1499621,-,KH.C1.476.v1.A.SL1-1
Chr1,1499622,1500225,-,KH.C1.823.v1.A.SL1-1
Chr1,1499622,1500197,-,KH.C1.823.v1.A.SL3-1
Chr1,1499622,1500157,-,KH.C1.823.v1.A.SL4-1
Chr1,1499622,1500146,-,KH.C1.823.v1.A.SL2-1
Chr1,1500226,1501337,-,KH.C1.355.v1.A.nonSL2-1
Chr1,1501645,1523632,-,KH.C1.1027.v1.A.ND1-1
Chr1,1501645,1523487,-,KH.C1.1027.v1.A.nonSL3-1
Chr1,1501645,1523480,-,KH.C1.1027.v1.A.nonSL7-1
Chr1,1501645,1523463,-,KH.C1.1027.v1.A.nonSL6-1
Chr1,1501645,1523457,-,KH.C1.1027.v1.A.nonSL2-1
Chr1,1501645,1523452,-,KH.C1.1027.v1.A.nonSL5-1
Chr1,1501645,1523447,-,KH.C1.1027.v1.A.nonSL8-1
Chr1,1501645,1523446,-,KH.C1.1027.v1.A.nonSL4-1
Chr1,1504362,1508750,-,KH.C1.970.v1.A.ND1-1
Chr1,1509623,1511450,-,KH.C1.140.v1.A.ND1-1
Chr1,1523796,1525305,+,KH.C1.1062.v1.A.ND2-1
Chr1,1523836,1525305,+,KH.C1.1062.v1.A.SL1-1
Chr1,1525180,1532530,-,KH.C1.928.v1.B.ND1-1
Chr1,1525180,1532487,-,KH.C1.928.v1.B.SL2-1
Chr1,1525291,1526583,+,KH.C1.1274.v1.A.SL2-1
Chr1,1525306,1526583,+,KH.C1.1274.v1.A.SL1-1
Chr1,1542291,1548013,-,KH.C1.538.v2.A.SL2-1
Chr1,1548014,1549245,-,KH.C1.875.v1.A.SL1-1
Chr1,1548014,1548905,-,KH.C1.875.v1.A.nonSL3-1
Chr1,1548014,1548903,-,KH.C1.875.v1.A.nonSL2-1
Chr1,1549246,1550307,-,KH.C1.1120.v1.A.SL2-1
Chr1,1549246,1550290,-,KH.C1.1120.v1.A.SL1-1
Chr1,1551269,1561595,-,KH.C1.388.v2.A.SL2-1
Chr1,1551269,1561595,-,KH.C1.388.v3.A.SL2-1
Chr1,1551269,1561584,-,KH.C1.388.v2.A.nonSL3-1
Chr1,1551269,1561584,-,KH.C1.388.v3.A.nonSL3-1
Chr1,1551269,1558600,-,KH.C1.388.v1.A.SL1-1
Chr1,1551269,1558600,-,KH.C1.388.v4.A.SL1-1
Chr1,1563046,1581798,+,KH.C1.195.v2.A.SL2-2
Chr1,1563046,1569278,+,KH.C1.195.v1.A.SL2-1
Chr1,1577579,1582065,-,KH.C1.797.v1.A.ND1-1
Chr1,1582986,1603400,-,KH.C1.603.v1.A.SL1-1
Chr1,1582986,1603400,-,KH.C1.603.v2.A.SL1-1
Chr1,1610958,1618935,-,KH.C1.483.v1.A.SL1-1
Chr1,1620656,1627021,+,KH.C1.1188.v1.A.nonSL3-1
Chr1,1620658,1627021,+,KH.C1.1188.v1.A.nonSL5-1
Chr1,1620664,1627021,+,KH.C1.1188.v1.A.nonSL4-1
Chr1,1620669,1627021,+,KH.C1.1188.v1.A.nonSL2-1
Chr1,1627370,1632117,-,KH.C1.1170.v1.A.ND1-1
Chr1,1632315,1644237,-,KH.C1.445.v1.A.ND1-1
Chr1,1632315,1637683,-,KH.C1.445.v2.A.SL2-1
Chr1,1644057,1663416,+,KH.C1.98.v1.A.SL2-1
Chr1,1658330,1663416,+,KH.C1.98.v2.A.SL1-1
Chr1,1663458,1665129,-,KH.C1.779.v1.A.SL1-1
Chr1,1668659,1673085,+,KH.C1.515.v1.A.SL1-1
Chr1,1668704,1673085,+,KH.C1.515.v1.A.SL2-1
Chr1,1676958,1682841,+,KH.C1.414.v1.A.SL1-1
Chr1,1676958,1682841,+,KH.C1.414.v2.A.SL1-1
Chr1,1683076,1684178,-,KH.C1.769.v1.A.ND1-1
Chr1,1684179,1687506,-,KH.C1.879.v1.A.ND1-1
Chr1,1687890,1712401,-,KH.C1.1287.v1.A.ND1-1
Chr1,1687890,1696365,-,KH.C1.1287.v2.A.SL2-1
Chr1,1718482,1719286,-,KH.C1.667.v1.A.SL1-1
Chr1,1723901,1728811,-,KH.C1.553.v1.A.SL1-1
Chr1,1729701,1730764,-,KH.C1.470.v1.A.SL1-1
Chr1,1731375,1734141,+,KH.C1.101.v1.A.nonSL4-1
Chr1,1731375,1734141,+,KH.C1.101.v2.A.nonSL4-1
Chr1,1731379,1734141,+,KH.C1.101.v1.A.nonSL5-1
Chr1,1731379,1734141,+,KH.C1.101.v2.A.nonSL5-1
Chr1,1731494,1734141,+,KH.C1.101.v1.A.nonSL6-1
Chr1,1731494,1734141,+,KH.C1.101.v2.A.nonSL6-1
Chr1,1731627,1734141,+,KH.C1.101.v1.A.SL1-1
Chr1,1734356,1735667,-,KH.C1.82.v1.A.nonSL4-1
Chr1,1734356,1735665,-,KH.C1.82.v1.A.nonSL2-1
Chr1,1734356,1735664,-,KH.C1.82.v1.A.nonSL5-1
Chr1,1734356,1735659,-,KH.C1.82.v1.A.nonSL13-1
Chr1,1734356,1735654,-,KH.C1.82.v1.A.nonSL8-1
Chr1,1734356,1735651,-,KH.C1.82.v1.A.nonSL12-1
Chr1,1734356,1735641,-,KH.C1.82.v1.A.SL1-1
Chr1,1734356,1735579,-,KH.C1.82.v1.A.nonSL11-1
Chr1,1734356,1735575,-,KH.C1.82.v1.A.nonSL9-1
Chr1,1734356,1735574,-,KH.C1.82.v1.A.nonSL6-1
Chr1,1734356,1735570,-,KH.C1.82.v1.A.nonSL3-1
Chr1,1734356,1735565,-,KH.C1.82.v1.A.nonSL7-1
Chr1,1734356,1735234,-,KH.C1.82.v2.A.SL10-1
Chr1,1736081,1741272,+,KH.C1.246.v1.A.SL1-1
Chr1,1741743,1746696,-,KH.C1.59.v4.A.nonSL11-1
Chr1,1741743,1746694,-,KH.C1.59.v4.A.nonSL6-1
Chr1,1741743,1746690,-,KH.C1.59.v4.A.nonSL10-1
Chr1,1741743,1746685,-,KH.C1.59.v4.A.nonSL9-1
Chr1,1741743,1746682,-,KH.C1.59.v4.A.nonSL13-1
Chr1,1741743,1746677,-,KH.C1.59.v4.A.nonSL14-1
Chr1,1741743,1746666,-,KH.C1.59.v4.A.nonSL7-1
Chr1,1741743,1746664,-,KH.C1.59.v4.A.nonSL8-1
Chr1,1741743,1746662,-,KH.C1.59.v4.A.nonSL12-1
Chr1,1741743,1746641,-,KH.C1.59.v4.A.SL2-1
Chr1,1747356,1758446,+,KH.C1.933.v1.A.SL1-1
Chr1,1747419,1758446,+,KH.C1.933.v1.A.nonSL2-1
Chr1,1758876,1761982,-,KH.C1.983.v1.A.ND1-1
Chr1,1758876,1761943,-,KH.C1.983.v1.A.nonSL3-1
Chr1,1758876,1761940,-,KH.C1.983.v1.A.nonSL4-1
Chr1,1758876,1761938,-,KH.C1.983.v1.A.nonSL2-1
Chr1,1768883,1783583,+,KH.C1.535.v1.A.SL1-1
Chr1,1768893,1783583,+,KH.C1.535.v1.A.SL2-1
Chr1,1778054,1783583,+,KH.C1.535.v2.A.ND3-1
Chr1,1783840,1785628,+,KH.C1.1221.v1.A.ND1-1
Chr1,1785927,1789526,-,KH.C1.936.v1.A.nonSL2-1
Chr1,1785927,1789524,-,KH.C1.936.v1.A.SL1-1
Chr1,1785927,1789456,-,KH.C1.936.v1.A.nonSL3-1
Chr1,1786024,1787698,+,KH.C1.191.v1.A.ND1-1
Chr1,1789937,1791591,+,KH.C1.68.v1.A.ND1-1
Chr1,1790374,1791591,+,KH.C1.68.v1.A.SL2-1
Chr1,1791592,1792683,+,KH.C1.309.v1.A.SL1-1
Chr1,1792059,1792683,+,KH.C1.309.v1.A.nonSL2-1
Chr1,1792684,1795176,+,KH.C1.199.v1.A.SL1-1
Chr1,1795177,1799009,+,KH.C1.991.v1.A.ND1-1
Chr1,1795182,1799009,+,KH.C1.991.v1.A.SL2-1
Chr1,1799010,1801073,+,KH.C1.449.v1.A.ND1-1
Chr1,1802047,1804208,-,KH.C1.317.v1.A.SL1-1
Chr1,1809299,1812009,+,KH.C1.1152.v1.A.SL1-1
Chr1,1809299,1812009,+,KH.C1.1152.v1.A.SL2-1
Chr1,1824303,1827549,-,KH.C1.863.v1.A.SL1-1
Chr1,1827550,1828389,-,KH.C1.1284.v1.A.SL1-1
Chr1,1829333,1846852,-,KH.C1.787.v1.A.SL1-1
Chr1,1865797,1887670,-,KH.C1.677.v1.A.SL1-1
Chr1,1894608,1895520,+,KH.C1.1081.v1.A.SL1-1
Chr1,1895521,1901684,+,KH.C1.63.v1.A.SL1-2
Chr1,1895521,1900251,+,KH.C1.63.v2.A.SL1-1
Chr1,1903492,1908219,+,KH.C1.1122.v1.A.SL2-1
Chr1,1918776,1921263,-,KH.C1.1158.v1.A.ND1-1
Chr1,1927156,1930984,+,KH.C1.99.v1.A.SL1-1
Chr1,1940377,1942835,+,KH.C1.1053.v1.A.ND1-1
Chr1,1946551,1962356,-,KH.C1.89.v2.A.ND1-1
Chr1,1946551,1962331,-,KH.C1.89.v1.A.ND2-1
Chr1,1946551,1961114,-,KH.C1.89.v3.A.SL3-1
Chr1,1964590,1968510,-,KH.C1.633.v1.A.SL1-1
Chr1,1964590,1968473,-,KH.C1.633.v1.A.nonSL2-1
Chr1,1972322,2008682,-,KH.C1.4.v1.A.SL2-1
Chr1,1972322,2008682,-,KH.C1.4.v2.A.SL2-1
Chr1,1972322,2008674,-,KH.C1.4.v1.A.SL1-1
Chr1,1972322,2008674,-,KH.C1.4.v2.A.SL1-1
Chr1,1972322,2008556,-,KH.C1.4.v1.A.SL3-1
Chr1,1972322,2008556,-,KH.C1.4.v2.A.SL3-1
Chr1,2018479,2024152,+,KH.C1.898.v2.A.ND2-1
Chr1,2018936,2024152,+,KH.C1.898.v1.A.SL1-1
Chr1,2018961,2024152,+,KH.C1.898.v1.A.nonSL3-1
Chr1,2025046,2029822,-,KH.C1.628.v1.A.SL2-1
Chr1,2025046,2029822,-,KH.C1.628.v3.A.SL2-1
Chr1,2029823,2035898,-,KH.C1.884.v1.A.SL1-1
Chr1,2029823,2035895,-,KH.C1.884.v1.A.SL2-1
Chr1,2029823,2035884,-,KH.C1.884.v1.A.SL3-1
Chr1,2036595,2040257,-,KH.C1.484.v1.A.SL1-1
Chr1,2036595,2040166,-,KH.C1.484.v1.A.nonSL5-1
Chr1,2036595,2040157,-,KH.C1.484.v1.A.SL2-1
Chr1,2036595,2040151,-,KH.C1.484.v1.A.nonSL4-1
Chr1,2036595,2040141,-,KH.C1.484.v1.A.SL3-1
Chr1,2036595,2040119,-,KH.C1.484.v1.A.nonSL6-1
Chr1,2041231,2048076,-,KH.C1.574.v1.A.SL2-1
Chr1,2041231,2048075,-,KH.C1.574.v1.A.nonSL5-1
Chr1,2041231,2048074,-,KH.C1.574.v1.A.nonSL6-1
Chr1,2041231,2047100,-,KH.C1.574.v2.A.SL1-1
Chr1,2041231,2046474,-,KH.C1.574.v4.A.SL4-1
Chr1,2041231,2045427,-,KH.C1.574.v3.A.SL3-1
Chr1,2041330,2043025,+,KH.C1.733.v1.A.ND1-1
Chr1,2048999,2049627,-,KH.C1.100.v1.A.ND1-1
Chr1,2048999,2049505,-,KH.C1.100.v1.A.nonSL2-1
Chr1,2051483,2052679,+,KH.C1.1279.v1.A.nonSL8-1
Chr1,2051485,2052679,+,KH.C1.1279.v1.A.nonSL2-1
Chr1,2051486,2052679,+,KH.C1.1279.v1.A.nonSL7-1
Chr1,2051489,2052679,+,KH.C1.1279.v1.A.nonSL10-1
Chr1,2051491,2052679,+,KH.C1.1279.v1.A.nonSL11-1
Chr1,2051492,2052679,+,KH.C1.1279.v1.A.nonSL6-1
Chr1,2051540,2052679,+,KH.C1.1279.v1.A.nonSL5-1
Chr1,2051690,2052679,+,KH.C1.1279.v1.A.nonSL4-1
Chr1,2051691,2052679,+,KH.C1.1279.v1.A.nonSL9-1
Chr1,2051693,2052679,+,KH.C1.1279.v1.A.nonSL12-1
Chr1,2052075,2052679,+,KH.C1.1279.v2.A.SL3-1
Chr1,2054907,2055722,+,KH.C1.1268.v1.A.nonSL1-1
Chr1,2054909,2055722,+,KH.C1.1268.v1.A.nonSL29-1
Chr1,2054911,2055722,+,KH.C1.1268.v1.A.nonSL28-1
Chr1,2054912,2055722,+,KH.C1.1268.v1.A.nonSL30-1
Chr1,2054913,2055722,+,KH.C1.1268.v1.A.nonSL23-1
Chr1,2054914,2055722,+,KH.C1.1268.v1.A.nonSL2-1
Chr1,2054915,2055722,+,KH.C1.1268.v1.A.nonSL8-1
Chr1,2054916,2055722,+,KH.C1.1268.v1.A.nonSL16-1
Chr1,2054917,2055722,+,KH.C1.1268.v1.A.nonSL11-1
Chr1,2054918,2055722,+,KH.C1.1268.v1.A.nonSL25-1
Chr1,2054919,2055722,+,KH.C1.1268.v1.A.nonSL14-1
Chr1,2054920,2055722,+,KH.C1.1268.v1.A.nonSL10-1
Chr1,2054921,2055722,+,KH.C1.1268.v1.A.nonSL6-1
Chr1,2054922,2055722,+,KH.C1.1268.v1.A.nonSL9-1
Chr1,2054923,2055722,+,KH.C1.1268.v1.A.nonSL26-1
Chr1,2054924,2055722,+,KH.C1.1268.v1.A.nonSL3-1
Chr1,2054928,2055722,+,KH.C1.1268.v1.A.nonSL7-1
Chr1,2054930,2055722,+,KH.C1.1268.v1.A.SL12-1
Chr1,2054934,2055722,+,KH.C1.1268.v1.A.nonSL5-1
Chr1,2054936,2055722,+,KH.C1.1268.v1.A.nonSL21-1
Chr1,2054938,2055722,+,KH.C1.1268.v1.A.nonSL20-1
Chr1,2054941,2055722,+,KH.C1.1268.v1.A.nonSL22-1
Chr1,2054947,2055722,+,KH.C1.1268.v1.A.nonSL19-1
Chr1,2054951,2055722,+,KH.C1.1268.v1.A.nonSL15-1
Chr1,2054960,2055722,+,KH.C1.1268.v1.A.nonSL4-1
Chr1,2054963,2055722,+,KH.C1.1268.v1.A.nonSL27-1
Chr1,2054965,2055722,+,KH.C1.1268.v1.A.nonSL18-1
Chr1,2054972,2055722,+,KH.C1.1268.v1.A.nonSL13-1
Chr1,2055055,2055722,+,KH.C1.1268.v1.A.nonSL24-1
Chr1,2055057,2055722,+,KH.C1.1268.v1.A.nonSL17-1
Chr1,2063287,2064216,+,KH.C1.1192.v1.A.ND1-1
Chr1,2063297,2064216,+,KH.C1.1192.v1.A.nonSL7-1
Chr1,2063300,2064216,+,KH.C1.1192.v1.A.nonSL13-1
Chr1,2063314,2064216,+,KH.C1.1192.v1.A.nonSL11-1
Chr1,2063318,2064216,+,KH.C1.1192.v1.A.nonSL8-1
Chr1,2063319,2064216,+,KH.C1.1192.v1.A.nonSL3-1
Chr1,2063386,2064216,+,KH.C1.1192.v1.A.nonSL10-1
Chr1,2063387,2064216,+,KH.C1.1192.v1.A.nonSL6-1
Chr1,2063392,2064216,+,KH.C1.1192.v1.A.nonSL9-1
Chr1,2063393,2064216,+,KH.C1.1192.v1.A.nonSL5-1
Chr1,2063396,2064216,+,KH.C1.1192.v1.A.nonSL14-1
Chr1,2063398,2064216,+,KH.C1.1192.v1.A.nonSL15-1
Chr1,2063403,2064216,+,KH.C1.1192.v1.A.nonSL12-1
Chr1,2063404,2064216,+,KH.C1.1192.v1.A.nonSL4-1
Chr1,2063405,2064216,+,KH.C1.1192.v1.A.nonSL2-1
Chr1,2063410,2064216,+,KH.C1.1192.v1.A.nonSL16-1
Chr1,2066879,2069553,-,KH.C1.187.v1.A.SL1-1
Chr1,2066879,2068985,-,KH.C1.187.v1.A.SL2-1
Chr1,2070282,2082421,-,KH.C1.546.v1.A.SL1-1
Chr1,2070282,2082421,-,KH.C1.546.v3.A.SL1-1
Chr1,2070282,2081620,-,KH.C1.546.v2.A.SL3-1
Chr1,2070282,2081620,-,KH.C1.546.v4.A.SL3-1
Chr1,2070741,2070862,+,KH.C1.128.v1.C.ND1-1
Chr1,2084517,2087302,-,KH.C1.1012.v1.A.SL1-1
Chr1,2088028,2096187,-,KH.C1.1109.v1.A.SL2-1
Chr1,2088028,2096177,-,KH.C1.1109.v1.A.SL1-1
Chr1,2088028,2095762,-,KH.C1.1109.v2.A.SL3-1
Chr1,2088028,2095644,-,KH.C1.1109.v2.A.nonSL6-1
Chr1,2088028,2095613,-,KH.C1.1109.v2.A.nonSL4-1
Chr1,2088028,2091811,-,KH.C1.1109.v3.A.SL5-1
Chr1,2098107,2107621,+,KH.C1.158.v1.A.ND2-1
Chr1,2099713,2100030,+,KH.C1.485.v1.A.ND1-1
Chr1,2099997,2100030,+,KH.C1.485.v1.A.SL2-1
Chr1,2100031,2107621,+,KH.C1.158.v2.A.SL1-1
Chr1,2105514,2118498,-,KH.C1.461.v1.A.ND1-1
